TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,CustomerAgeGroup,Target
73.23000000000002,1,37,1,20.0,3,172.0,1.0,1309.85,Young,1
654.49,0,2,2,25.0,3,104.0,1.0,164.60999999999967,Young,0
18.560000000000002,0,22,1,49.0,1,161.0,1.0,4230.37,Middle-aged,2
389.05,1,9,0,27.0,3,41.0,1.0,761.0,Young,0
66.91,1,39,0,39.0,0,85.0,1.0,871.1000000000004,Middle-aged,1
335.48,1,28,1,45.0,1,155.0,1.0,3023.16,Middle-aged,1
38.139999999999986,1,0,2,19.0,3,174.0,1.0,1119.21,Young,0
360.02,1,9,2,68.0,2,68.0,1.0,6400.59,Senior,0
567.71,1,22,2,63.0,0,80.0,1.0,13884.239999999998,Senior,2
218.19,1,2,0,19.0,3,185.0,1.0,620.8299999999999,Young,0
209.99,1,10,0,19.0,3,40.000000000000014,1.0,1938.0100000000002,Young,0
11.02000000000001,1,40,1,19.0,3,280.0,1.0,964.79,Young,1
83.43,1,27,2,56.0,2,109.0,1.0,1870.1599999999999,Senior,2
344.97,1,2,2,34.0,0,106.0,1.0,5577.94,Middle-aged,0
172.29,1,12,0,36.0,1,283.0,1.0,8700.8,Middle-aged,0
195.54,1,29,2,60.0,2,255.0,1.0,2794.66,Senior,1
180.46,1,14,0,25.0,3,34.0,1.0,831.75,Young,2
692.55,1,5,1,53.0,2,109.0,1.0,2451.56,Middle-aged,0
147.31,0,23,2,34.0,0,92.0,1.0,13625.52,Middle-aged,2
107.48000000000002,1,20,1,20.0,3,103.0,1.0,1379.3900000000003,Young,2
81.50999999999999,1,42,1,25.0,3,97.0,1.0,865.4899999999998,Young,1
365.48,0,39,2,76.0,2,216.0,1.0,7147.4,Senior,1
491.1,0,15,2,35.0,1,125.0,1.0,7833.85,Middle-aged,2
452.8,1,20,1,80.0,2,151.0,1.0,4840.67,Senior,2
88.42000000000002,1,12,0,62.0,0,91.0,1.0,12381.45,Senior,0
155.53,1,3,0,29.0,1,66.0,1.0,4008.05,Young,0
39.24000000000001,1,9,0,77.0,2,106.0,1.0,6462.41,Senior,0
78.76999999999998,0,19,0,48.0,1,50.0,1.0,6470.57,Middle-aged,2
26.5,1,16,2,48.0,1,179.0,1.0,4854.83,Middle-aged,2
83.62,1,33,0,48.0,0,146.0,1.0,12652.22,Middle-aged,1
142.77999999999997,1,36,1,68.0,0,150.0,1.0,11705.88,Senior,1
55.99000000000001,1,12,0,35.0,0,95.0,1.0,932.6099999999997,Middle-aged,0
774.48,1,21,1,61.0,0,31.0,1.0,11613.58,Senior,2
105.37,1,34,0,25.0,3,160.0,1.0,1068.5500000000002,Young,1
118.82999999999998,1,41,2,28.0,3,295.0,1.0,1616.3000000000002,Young,1
46.22,1,38,1,23.0,3,217.0,1.0,471.27999999999975,Young,1
659.71,0,38,1,21.0,3,148.0,1.0,106.85999999999967,Young,1
377.97,1,24,2,72.0,2,160.0,1.0,2457.1,Senior,2
114.1,1,4,1,69.0,2,148.0,1.0,5882.12,Senior,0
11.300000000000011,0,21,2,55.0,2,41.0,1.0,1938.9899999999998,Middle-aged,2
95.5,1,29,2,57.0,2,17.0,1.0,4079.09,Senior,1
130.93,0,15,1,28.0,1,149.0,1.0,860.1199999999999,Young,2
272.97,1,4,2,68.0,2,174.0,1.0,7811.31,Senior,0
73.35,1,37,1,24.0,3,47.0,1.0,1181.8400000000001,Young,1
29.93999999999997,1,37,0,58.0,0,243.0,1.0,10915.54,Senior,1
820.46,0,13,2,53.0,1,243.0,1.0,5621.86,Middle-aged,2
153.07,1,11,0,56.0,1,116.0,1.0,8873.43,Senior,0
52.94,1,40,1,41.0,0,146.0,1.0,6990.92,Middle-aged,1
384.41,1,17,0,60.0,1,65.0,1.0,7831.56,Senior,2
235.42,1,31,1,51.0,2,175.0,1.0,6173.23,Middle-aged,1
114.23000000000002,1,9,0,56.0,0,64.0,1.0,9523.72,Senior,0
12.620000000000005,1,12,1,33.0,0,61.0,1.0,6420.47,Middle-aged,0
373.52,1,7,0,35.0,1,235.0,1.0,6430.41,Middle-aged,0
336.05,1,35,1,28.0,3,164.0,1.0,1635.0500000000002,Young,1
112.26999999999998,1,39,1,58.0,0,102.0,1.0,7369.89,Senior,1
494.9599999999999,1,34,0,40.0,1,132.0,1.0,6903.68,Middle-aged,1
561.58,1,34,2,65.0,0,23.0,1.0,11748.86,Senior,1
440.94,1,35,2,42.0,0,148.0,1.0,7303.23,Middle-aged,1
71.9,1,20,1,29.0,0,51.0,1.0,10619.35,Young,2
256.66,0,33,2,54.0,2,137.0,1.0,1794.5,Middle-aged,1
166.55,0,15,1,59.0,0,99.0,1.0,12970.21,Senior,2
276.26,1,21,1,56.0,0,143.0,1.0,120.89000000000033,Senior,2
35.46000000000001,1,16,0,67.0,0,164.0,1.0,5692.31,Senior,2
38.139999999999986,1,32,1,50.0,1,165.0,1.0,9879.87,Middle-aged,1
506.26,0,3,0,64.0,2,86.0,1.0,6266.65,Senior,0
736.3200000000002,1,16,2,31.0,0,28.0,1.0,14268.95,Young,2
389.43,0,2,0,52.0,1,151.0,1.0,6449.83,Middle-aged,0
25.579999999999956,1,29,0,60.0,1,166.0,1.0,6741.41,Senior,1
446.1,1,39,0,25.0,3,243.0,1.0,1008.4400000000005,Young,1
147.74,1,33,1,23.0,3,15.0,1.0,1711.7799999999997,Young,1
46.22999999999999,1,14,2,77.0,2,282.0,1.0,5107.75,Senior,2
265.37,1,42,1,33.0,1,77.0,1.0,5229.95,Middle-aged,1
342.57,1,4,2,20.0,3,91.0,1.0,339.15999999999985,Young,0
417.26,0,27,2,32.0,0,45.0,1.0,10442.48,Young,2
33.62999999999997,1,8,2,63.0,2,76.0,1.0,4324.4,Senior,0
64.57999999999998,1,12,1,55.0,2,173.0,1.0,6292.29,Middle-aged,0
23.22999999999999,0,24,1,21.0,3,122.0,1.0,269.0100000000002,Young,2
285.49,0,5,1,53.0,0,109.0,1.0,6366.84,Middle-aged,0
71.87,1,26,0,21.999999999999996,3,258.0,1.0,1839.1,Young,2
308.8,1,3,0,53.0,2,41.0,1.0,3966.54,Middle-aged,0
288.43,1,31,1,66.0,2,72.0,1.0,4577.09,Senior,1
147.46,0,0,2,65.0,0,205.0,1.0,7458.03,Senior,0
170.36,1,16,0,30.0,0,118.0,1.0,6034.73,Young,2
736.53,1,30,0,55.0,1,120.0,1.0,9826.26,Middle-aged,1
213.42,1,8,0,45.0,1,17.0,1.0,3736.38,Middle-aged,0
94.09,1,24,1,27.0,3,203.0,1.0,646.8500000000004,Young,2
263.92,0,36,1,57.0,2,233.0,1.0,4161.71,Senior,1
77.5,0,13,2,51.0,0,201.0,1.0,11079.77,Middle-aged,2
3.6499999999999773,1,24,2,69.0,0,146.0,1.0,10017.11,Senior,2
224.79,1,4,2,18.0,3,129.0,1.0,528.3800000000001,Young,0
64.30000000000001,1,21,0,55.0,2,67.0,1.0,7530.3,Middle-aged,2
111.79000000000002,1,17,2,62.0,0,49.0,1.0,10887.59,Senior,2
613.7,0,13,1,61.0,2,37.0,1.0,7307.11,Senior,2
170.45,1,37,1,60.0,1,199.0,1.0,2284.41,Senior,1
344.27,1,35,1,21.999999999999996,3,123.0,1.0,1918.3599999999997,Young,1
872.72,1,42,2,21.999999999999996,3,288.0,1.0,503.0100000000002,Young,1
292.95,1,22,1,37.0,1,56.0,1.0,1216.9099999999999,Middle-aged,2
28.439999999999998,1,14,0,18.0,3,243.0,1.0,1071.04,Young,2
209.02,1,12,0,21.0,3,74.0,1.0,187.89999999999964,Young,0
20.05000000000004,1,6,0,72.0,2,171.0,1.0,7145.67,Senior,0
175.02,1,31,2,28.0,3,71.0,1.0,1493.88,Young,1
89.5,0,21,1,41.0,1,134.0,1.0,8658.95,Middle-aged,2
69.95999999999998,1,3,1,28.0,3,31.0,1.0,164.1199999999999,Young,0
376.78,0,26,2,21.0,3,88.0,1.0,841.6499999999996,Young,2
148.54,0,8,1,71.0,2,107.0,1.0,5677.05,Senior,0
388.77,0,17,2,26.0,3,30.0,1.0,1658.4899999999998,Young,2
100.38,1,39,1,63.0,0,49.0,1.0,10171.68,Senior,1
137.23,1,14,1,64.0,0,63.0,1.0,13847.989999999998,Senior,2
870.3,1,38,0,51.0,2,229.0,1.0,3688.98,Middle-aged,1
458.94,1,11,1,52.0,1,180.0,1.0,5619.95,Middle-aged,0
327.35,0,22,1,20.0,3,175.0,1.0,342.0799999999999,Young,2
757.1500000000001,1,33,2,53.0,1,38.0,1.0,4702.86,Middle-aged,1
47.22999999999999,0,22,2,73.0,2,160.0,1.0,6659.81,Senior,2
170.97,1,26,1,26.0,3,292.0,1.0,1265.27,Young,2
659.15,1,4,0,21.999999999999996,3,204.0,1.0,1241.5900000000001,Young,0
31.53000000000003,1,18,2,25.0,3,283.0,1.0,874.9300000000003,Young,2
250.01,1,18,0,62.0,2,88.0,1.0,1541.48,Senior,2
554.15,1,33,0,49.0,0,108.0,1.0,14817.219999999998,Middle-aged,1
28.380000000000024,1,34,1,55.0,0,98.0,1.0,173.69999999999982,Middle-aged,1
16.80000000000001,1,36,0,49.0,0,94.0,1.0,11847.07,Middle-aged,1
896.79,1,9,2,33.0,0,168.0,1.0,11146.74,Middle-aged,0
159.0,1,19,0,49.0,1,38.0,1.0,369.78999999999996,Middle-aged,2
56.31,0,15,2,75.0,2,195.0,1.0,6396.08,Senior,2
203.99,1,30,2,52.0,2,215.0,1.0,4840.31,Middle-aged,1
50.99000000000001,1,11,1,29.0,0,76.0,1.0,1334.6,Young,0
101.28,0,6,2,32.0,1,75.0,1.0,2774.35,Young,0
299.92,1,10,0,27.0,3,122.0,1.0,1368.0,Young,0
18.350000000000023,1,26,1,21.0,3,78.0,1.0,1293.3900000000003,Young,2
732.53,0,38,0,26.0,3,116.0,1.0,441.53999999999996,Young,1
65.11000000000001,1,26,0,34.0,1,150.0,1.0,8485.14,Middle-aged,2
67.07,0,20,0,24.0,3,56.0,1.0,999.6199999999999,Young,2
137.48,1,39,1,55.0,0,47.0,1.0,14273.419999999998,Middle-aged,1
398.36,1,8,0,21.999999999999996,3,56.0,1.0,1863.6999999999998,Young,0
469.46,1,27,0,20.0,3,149.0,1.0,8640.56,Young,2
37.58000000000001,1,16,0,57.0,0,182.0,1.0,259.4399999999996,Senior,2
160.24,1,42,0,31.0,1,15.0,1.0,5526.97,Young,1
315.39,0,27,1,23.0,3,93.0,1.0,929.6000000000004,Young,2
165.91,1,17,0,26.0,3,84.0,1.0,587.1199999999999,Young,2
211.36,1,37,1,47.0,1,194.0,1.0,4760.34,Middle-aged,1
241.45,1,32,2,26.0,3,158.0,1.0,1594.04,Young,1
23.240000000000038,1,16,1,68.0,0,129.0,1.0,13777.79,Senior,2
70.88,0,29,1,74.0,2,176.0,1.0,1794.65,Senior,1
314.52,1,22,0,80.0,2,229.0,1.0,7071.32,Senior,2
181.81,0,2,2,78.0,2,122.0,1.0,7525.73,Senior,0
854.6400000000001,1,13,1,56.0,2,118.0,1.0,2989.25,Senior,2
261.19,1,28,0,64.0,2,52.0,1.0,7620.6,Senior,1
220.68,0,33,2,71.0,2,217.0,1.0,5549.2,Senior,1
11.860000000000014,1,34,1,31.0,1,129.0,1.0,6782.61,Young,1
122.65,1,8,2,28.0,3,41.0,1.0,1968.5100000000002,Young,0
395.16,1,25,2,56.0,2,17.0,1.0,5340.73,Senior,2
704.69,1,19,2,51.0,2,150.0,1.0,3267.84,Middle-aged,2
369.89,1,35,0,69.0,2,69.0,1.0,6941.47,Senior,1
10.919999999999987,1,17,0,67.0,2,268.0,1.0,7567.2,Senior,2
199.14,1,39,1,31.0,1,36.0,1.0,7001.25,Young,1
620.54,0,29,1,28.0,3,98.0,1.0,213.35999999999967,Young,1
757.79,1,5,2,21.999999999999996,3,117.0,1.0,1443.02,Young,0
122.81,1,38,1,52.0,0,12.0,1.0,8450.84,Middle-aged,1
96.25,1,15,2,61.0,2,171.0,1.0,7996.7,Senior,2
142.55,1,18,2,67.0,0,97.0,1.0,1262.6800000000003,Senior,2
35.940000000000026,0,14,1,23.0,3,141.0,1.0,1697.2799999999997,Young,2
24.860000000000014,1,17,1,58.0,1,292.0,1.0,2591.65,Senior,2
103.07999999999998,1,37,2,60.0,0,109.0,1.0,12002.16,Senior,1
116.26999999999998,1,32,2,57.0,1,94.0,1.0,8726.92,Senior,1
50.900000000000006,0,17,2,28.0,3,150.0,1.0,1277.6999999999998,Young,2
206.84,1,30,1,20.0,3,154.0,1.0,454.65999999999985,Young,1
199.37,1,6,2,24.0,3,79.0,1.0,1331.3000000000002,Young,0
18.22999999999999,1,26,0,56.0,1,28.0,1.0,8422.2,Senior,2
398.7,1,0,0,47.0,0,276.0,1.0,7987.74,Middle-aged,0
378.2,1,23,1,40.0,1,167.0,1.0,7372.81,Middle-aged,2
124.74000000000001,1,20,0,49.0,1,33.0,1.0,2987.97,Middle-aged,2
17.099999999999966,1,0,0,53.0,2,101.0,1.0,1619.54,Middle-aged,0
287.05,1,25,0,21.999999999999996,3,212.0,1.0,1204.65,Young,2
874.72,1,37,2,28.0,1,173.0,1.0,4630.58,Young,1
40.120000000000005,0,9,0,36.0,0,269.0,1.0,14304.379999999997,Middle-aged,0
125.0,0,16,2,49.0,1,177.0,1.0,3215.76,Middle-aged,2
348.44,1,3,2,24.0,3,147.0,1.0,1022.94,Young,0
128.4,1,40,0,69.0,2,31.0,1.0,2610.64,Senior,1
320.93,1,1,2,55.0,1,178.0,1.0,9451.66,Middle-aged,0
1.4099999999999682,1,34,0,53.0,2,278.0,1.0,1244.17,Middle-aged,1
50.52000000000001,1,20,1,54.0,0,293.0,1.0,12815.24,Middle-aged,2
383.95,0,36,2,31.0,1,143.0,1.0,9933.56,Young,1
12.939999999999998,1,14,1,23.0,3,158.0,1.0,921.2300000000005,Young,2
329.75,1,34,2,56.0,2,211.0,1.0,6009.43,Senior,1
99.25,0,31,2,63.0,2,93.0,1.0,2570.34,Senior,1
150.6,1,24,0,69.0,2,59.0,1.0,3240.14,Senior,2
29.5,1,35,2,73.0,2,129.0,1.0,1229.3199999999997,Senior,1
54.34,1,0,0,65.0,0,46.0,1.0,8019.89,Senior,0
18.25,1,18,0,53.0,0,17.999999999999986,1.0,14328.29,Middle-aged,2
633.87,1,18,2,27.0,3,175.0,1.0,330.15999999999985,Young,2
81.15,1,24,0,19.0,3,114.0,1.0,1595.2600000000002,Young,2
83.94999999999999,1,27,2,75.0,2,170.0,1.0,7413.18,Senior,2
410.4,0,41,0,61.0,2,78.0,1.0,2563.91,Senior,1
172.68,1,3,0,33.0,0,17.0,1.0,10724.95,Middle-aged,0
139.88,1,7,0,34.0,1,162.0,1.0,2969.71,Middle-aged,0
165.55,1,9,1,28.0,3,115.0,1.0,761.7799999999997,Young,0
285.69,1,24,0,63.0,2,35.0,1.0,2552.54,Senior,2
532.4,1,17,0,21.999999999999996,3,149.0,1.0,1033.73,Young,2
293.85,1,5,2,25.0,3,144.0,1.0,1919.9700000000003,Young,0
27.939999999999998,1,1,1,79.0,2,120.0,1.0,1893.44,Senior,0
270.36,1,28,0,25.0,3,37.0,1.0,1783.04,Young,1
506.03,1,11,1,21.0,3,21.0,1.0,1123.8900000000003,Young,0
206.95,1,39,1,21.999999999999996,3,31.0,1.0,1817.65,Young,1
350.96,1,40,0,63.0,2,167.0,1.0,5463.94,Senior,1
261.63,1,6,1,20.0,3,150.0,1.0,477.02999999999975,Young,0
46.120000000000005,1,14,1,59.0,0,30.0,1.0,8874.01,Senior,2
27.25,0,18,1,63.0,2,92.0,1.0,5365.2,Senior,2
331.66,1,19,0,76.0,2,145.0,1.0,7216.3,Senior,2
667.95,0,28,0,62.0,0,253.0,1.0,13558.559999999998,Senior,1
556.04,1,10,0,72.0,2,27.0,1.0,5200.04,Senior,0
88.06,0,33,2,18.0,3,288.0,1.0,1779.85,Young,1
67.25,1,24,2,19.0,3,157.0,1.0,467.39999999999964,Young,2
93.63,1,27,0,29.0,1,141.0,1.0,9873.62,Young,2
41.129999999999995,0,30,1,77.0,2,58.00000000000001,1.0,6067.54,Senior,1
192.02,0,16,2,79.0,2,154.0,1.0,5169.07,Senior,2
291.27,1,11,1,77.0,2,121.0,1.0,6878.86,Senior,0
341.84,0,12,1,27.0,3,89.0,1.0,1400.04,Young,0
98.41,1,34,2,27.0,3,48.0,1.0,912.71,Young,1
27.51000000000002,0,8,2,40.0,0,103.0,1.0,13645.629999999997,Middle-aged,0
25.77000000000001,0,36,2,45.0,0,277.0,1.0,11749.77,Middle-aged,1
127.57,1,26,0,52.0,2,75.0,1.0,6118.2,Middle-aged,2
392.05,1,10,0,60.0,1,172.0,1.0,4383.69,Senior,0
521.01,0,39,1,41.0,1,73.0,1.0,4004.55,Middle-aged,1
849.76,1,39,0,25.0,3,269.0,1.0,373.8800000000001,Young,1
172.5,1,8,2,68.0,0,31.0,1.0,6851.16,Senior,0
152.34,1,29,1,55.0,0,115.0,1.0,6853.51,Middle-aged,1
21.129999999999967,1,9,1,28.0,3,153.0,1.0,948.6999999999998,Young,0
111.55000000000001,1,10,0,46.0,0,101.0,1.0,12221.17,Middle-aged,0
321.82,0,33,1,32.0,1,43.0,1.0,6500.5,Young,1
148.77,1,38,1,67.0,2,175.0,1.0,2138.42,Senior,1
566.33,0,5,0,24.0,3,66.0,1.0,379.8199999999997,Young,0
180.94,1,33,1,75.0,2,57.0,1.0,7659.99,Senior,1
77.9,1,42,1,21.0,3,128.0,1.0,664.7200000000003,Young,1
318.92,0,42,1,21.0,3,60.0,1.0,1167.2499999999995,Young,1
100.68,1,22,2,63.0,2,139.0,1.0,1123.7499999999995,Senior,2
589.64,1,5,2,62.0,2,210.0,1.0,2039.4,Senior,0
225.93,0,29,1,25.0,3,199.0,1.0,1864.27,Young,1
651.55,1,31,2,72.0,2,82.0,1.0,2325.78,Senior,1
80.97,1,39,2,38.0,0,157.0,1.0,5926.31,Middle-aged,1
191.89,1,35,1,25.0,3,14.0,1.0,399.5699999999997,Young,1
304.75,0,2,1,78.0,2,125.0,1.0,1916.3400000000001,Senior,0
201.53,1,40,2,68.0,2,287.0,1.0,2732.86,Senior,1
8.449999999999989,1,30,0,21.999999999999996,3,141.0,1.0,1115.3000000000002,Young,1
743.24,0,16,2,19.0,3,109.0,1.0,1024.19,Young,2
16.27000000000001,1,1,0,57.0,0,44.0,1.0,10971.32,Senior,0
290.86,1,21,2,45.0,0,36.0,1.0,14631.879999999997,Middle-aged,2
555.71,0,4,1,21.999999999999996,3,73.0,1.0,830.3699999999999,Young,0
73.00999999999999,0,25,2,25.0,3,62.0,1.0,1997.33,Young,2
346.12,1,37,1,44.0,0,12.0,1.0,13084.27,Middle-aged,1
7.559999999999974,1,25,0,40.0,0,145.0,1.0,8528.72,Middle-aged,2
540.4,1,15,1,45.0,0,272.0,1.0,425.7699999999995,Middle-aged,2
264.14,1,3,0,64.0,0,125.0,1.0,8459.26,Senior,0
248.15,1,25,0,75.0,2,202.0,1.0,2649.23,Senior,2
24.340000000000003,1,33,1,54.0,1,110.0,1.0,6659.12,Middle-aged,1
428.61,1,13,0,66.0,0,62.0,1.0,11937.04,Senior,2
117.66,0,22,1,39.0,0,126.0,1.0,6794.17,Middle-aged,2
165.8,1,26,2,60.0,1,287.0,1.0,2064.76,Senior,2
289.18,1,3,0,65.0,2,64.0,1.0,3139.75,Senior,0
125.38999999999999,1,20,0,21.0,3,140.0,1.0,202.6899999999996,Young,2
506.9,0,15,1,64.0,0,56.0,1.0,11471.87,Senior,2
504.12,0,3,1,25.0,3,101.0,1.0,1107.2799999999997,Young,0
42.09,1,10,1,29.0,1,118.0,1.0,5526.28,Young,0
607.28,1,3,0,32.0,0,84.0,1.0,9679.68,Young,0
91.9,1,6,2,77.0,2,125.0,1.0,1033.9399999999996,Senior,0
303.43,1,41,1,21.999999999999996,3,30.0,1.0,1833.2399999999998,Young,1
668.78,1,23,0,20.0,3,141.0,1.0,983.6800000000003,Young,2
270.54,0,34,0,20.0,3,139.0,1.0,269.77999999999975,Young,1
247.93,1,16,1,37.0,1,79.0,1.0,9801.48,Middle-aged,2
34.670000000000044,1,6,2,19.0,3,71.0,1.0,888.6000000000004,Young,0
326.03,0,27,2,18.0,3,137.0,1.0,290.2399999999998,Young,2
373.99,1,34,0,60.0,0,140.0,1.0,8590.5,Senior,1
819.48,1,41,0,25.0,3,26.0,1.0,1804.5,Young,1
14.0,1,35,0,49.0,1,173.0,1.0,7975.18,Middle-aged,1
57.16,1,8,0,40.0,1,74.0,1.0,222.22000000000025,Middle-aged,0
282.26,1,22,2,37.0,1,278.0,1.0,6857.2,Middle-aged,2
473.2,1,15,2,34.0,0,173.0,1.0,248.52000000000044,Middle-aged,2
192.97,1,34,0,59.0,2,140.0,1.0,3019.04,Senior,1
168.99,1,3,0,18.0,3,203.0,1.0,1523.5699999999997,Young,0
1.8200000000000216,1,37,2,80.0,2,60.0,1.0,5571.39,Senior,1
40.900000000000006,1,5,0,55.0,0,37.0,1.0,1514.3400000000001,Middle-aged,0
78.91,1,34,2,61.0,0,157.0,1.0,1817.4300000000003,Senior,1
169.97,0,36,0,21.999999999999996,3,12.0,1.0,6269.12,Young,1
486.61,0,34,0,48.0,1,130.0,1.0,2006.69,Middle-aged,1
148.13,1,31,1,58.0,2,56.0,1.0,2189.38,Senior,1
164.52,1,9,0,61.0,0,162.0,1.0,11036.74,Senior,0
268.7,1,25,0,53.0,2,63.0,1.0,2104.74,Middle-aged,2
637.34,1,16,0,51.0,2,278.0,1.0,5183.5,Middle-aged,2
216.76,0,29,2,47.0,1,138.0,1.0,643.6400000000003,Middle-aged,1
418.02,1,20,0,46.0,0,110.0,1.0,11011.86,Middle-aged,2
292.03,0,22,0,46.0,1,154.0,1.0,951.3299999999999,Middle-aged,2
251.4,1,40,0,57.0,2,178.0,1.0,2561.67,Senior,1
184.56,1,41,2,21.0,3,93.0,1.0,1549.27,Young,1
33.75999999999999,1,39,2,26.0,1,227.0,1.0,3253.51,Young,1
138.68,0,7,1,21.999999999999996,3,44.0,1.0,206.19999999999982,Young,0
42.56,1,14,2,18.0,3,146.0,1.0,4361.44,Young,2
53.829999999999984,1,3,1,70.0,2,131.0,1.0,4580.59,Senior,0
11.090000000000032,1,5,1,51.0,1,95.0,1.0,2990.05,Middle-aged,0
449.18,1,10,2,67.0,2,50.0,1.0,1025.9899999999998,Senior,0
297.6,1,25,2,39.0,0,162.0,1.0,1461.17,Middle-aged,2
683.75,1,19,1,32.0,0,106.0,1.0,6333.72,Young,2
315.94,1,29,0,78.0,2,93.0,1.0,4273.99,Senior,1
223.76,0,4,1,74.0,2,110.0,1.0,4102.23,Senior,0
216.03,1,4,0,42.0,0,300.0,1.0,10462.77,Middle-aged,0
17.420000000000016,1,9,0,74.0,2,150.0,1.0,6851.31,Senior,0
491.91,1,25,2,78.0,2,155.0,1.0,2421.94,Senior,2
218.07,1,2,1,23.0,3,243.0,1.0,443.6199999999999,Young,0
422.14,0,0,1,26.0,3,109.0,1.0,1436.3199999999997,Young,0
613.21,1,40,0,61.0,2,157.0,1.0,3279.12,Senior,1
73.82999999999998,1,19,2,69.0,0,69.0,1.0,6020.29,Senior,2
67.32999999999998,1,11,2,59.0,1,36.0,1.0,5925.98,Senior,0
26.920000000000044,1,16,0,62.0,2,43.0,1.0,1674.94,Senior,2
18.30000000000004,1,23,2,48.0,1,155.0,1.0,3733.52,Middle-aged,2
317.94,1,20,0,54.0,1,124.0,1.0,2996.51,Middle-aged,2
179.38,1,23,2,40.0,0,173.0,1.0,11666.18,Middle-aged,2
13.919999999999987,1,20,0,37.0,1,209.0,1.0,2735.84,Middle-aged,2
365.43,1,32,0,25.0,3,176.0,1.0,1073.5100000000002,Young,1
263.59,1,9,1,71.0,2,16.0,1.0,6996.35,Senior,0
54.80000000000001,1,0,1,34.0,1,140.0,1.0,4943.49,Middle-aged,0
31.389999999999958,1,40,0,20.0,3,15.0,1.0,998.4899999999998,Young,1
5.710000000000008,1,40,1,21.0,3,106.0,1.0,1285.42,Young,1
178.39,1,40,2,34.0,1,98.0,1.0,8469.43,Middle-aged,1
36.089999999999975,1,8,1,53.0,0,167.0,1.0,12319.26,Middle-aged,0
91.76999999999998,1,29,1,51.0,0,174.0,1.0,9240.73,Middle-aged,1
137.81,1,11,1,58.0,1,44.0,1.0,2631.47,Senior,0
256.34,1,18,1,69.0,2,99.0,1.0,7471.63,Senior,2
56.110000000000014,1,4,1,36.0,0,109.0,1.0,11123.65,Middle-aged,0
118.1,1,13,0,50.0,1,50.0,1.0,7976.6,Middle-aged,2
137.86,0,34,2,66.0,0,120.0,1.0,8046.94,Senior,1
813.78,0,1,0,54.0,0,55.0,1.0,14935.5,Middle-aged,0
237.97,1,8,0,69.0,0,69.0,1.0,13486.149999999998,Senior,0
684.96,1,23,0,21.0,3,31.0,1.0,526.6700000000001,Young,2
878.6300000000001,1,8,0,60.0,1,139.0,1.0,4954.37,Senior,0
276.56,1,2,1,68.0,0,15.0,1.0,8942.58,Senior,0
8.75,1,21,0,79.0,2,199.0,1.0,4044.62,Senior,2
637.48,1,7,2,65.0,2,207.0,1.0,4148.85,Senior,0
103.15,1,36,1,51.0,0,179.0,1.0,11388.15,Middle-aged,1
505.6,1,10,1,52.0,2,183.0,1.0,5347.57,Middle-aged,0
371.86,1,24,0,46.0,0,91.0,1.0,1329.4499999999998,Middle-aged,2
14.259999999999991,1,41,1,50.0,1,37.0,1.0,2475.65,Middle-aged,1
13.159999999999997,1,23,1,43.0,1,98.0,1.0,1019.46,Middle-aged,2
73.00999999999999,1,15,0,56.0,2,101.0,1.0,2833.12,Senior,2
201.5,0,9,2,61.0,0,196.0,1.0,12148.32,Senior,0
150.3,1,19,2,41.0,0,204.0,1.0,14371.079999999998,Middle-aged,2
23.69999999999999,1,37,0,46.0,0,32.0,1.0,7947.44,Middle-aged,1
49.59,1,4,1,48.0,1,147.0,1.0,6037.03,Middle-aged,0
720.1300000000001,0,29,0,21.999999999999996,3,96.0,1.0,387.0199999999995,Young,1
134.92000000000002,1,20,2,19.0,3,101.0,1.0,1081.9699999999998,Young,2
116.97,1,28,0,18.0,3,299.0,1.0,729.6999999999998,Young,1
88.29000000000002,0,15,2,50.0,1,287.0,1.0,5245.93,Middle-aged,2
5.810000000000031,1,15,0,25.0,3,222.0,1.0,1290.9499999999998,Young,2
103.48000000000002,1,3,0,32.0,1,33.0,1.0,6494.25,Young,0
156.74,1,28,0,70.0,2,136.0,1.0,4004.35,Senior,1
505.14,1,32,0,68.0,2,179.0,1.0,2525.47,Senior,1
31.060000000000002,1,18,0,46.0,0,61.0,1.0,11014.25,Middle-aged,2
7.610000000000014,1,1,0,50.0,0,163.0,1.0,6275.0,Middle-aged,0
276.16,0,32,0,53.0,2,71.0,1.0,1733.3400000000001,Middle-aged,1
145.77,1,22,0,68.0,2,237.0,1.0,5294.98,Senior,2
369.44,1,11,2,34.0,1,19.0,1.0,5018.67,Middle-aged,0
558.86,1,2,0,60.0,0,95.0,1.0,9844.32,Senior,0
429.15,1,19,1,26.0,3,218.0,1.0,712.1300000000001,Young,2
36.73999999999998,1,40,1,33.0,0,133.0,1.0,6217.58,Middle-aged,1
79.13999999999999,0,32,2,57.0,2,22.0,1.0,2229.56,Senior,1
132.48,1,5,1,36.0,1,101.0,1.0,9313.05,Middle-aged,0
203.76,1,7,1,55.0,2,37.0,1.0,6747.16,Middle-aged,0
750.95,1,6,1,78.0,2,27.0,1.0,5134.37,Senior,0
0.839999999999975,1,2,0,52.0,1,31.0,1.0,2207.54,Middle-aged,0
257.18,1,20,2,67.0,0,28.0,1.0,13336.149999999998,Senior,2
767.66,1,38,0,63.0,0,155.0,1.0,1801.69,Senior,1
